id,user_id,total_amount,created_at
6536,5712,90000,2026-01-18 20:34:04
6537,3550,240000,2026-01-18 20:34:04
6538,9491,90000,2026-01-18 20:34:04
6539,6935,450000,2026-01-18 20:34:04
6540,2436,430000,2026-01-18 20:34:04
6541,1749,300000,2026-01-18 20:34:04
6542,4573,210000,2026-01-18 20:34:04
6543,5221,360000,2026-01-18 20:34:04
6544,2329,70000,2026-01-18 20:34:04
6545,8113,500000,2026-01-18 20:34:04
6546,8084,480000,2026-01-18 20:34:04
6547,943,380000,2026-01-18 20:34:04
6548,158,20000,2026-01-18 20:34:04
6549,7226,260000,2026-01-18 20:34:04
6550,4254,40000,2026-01-18 20:34:04
6551,7535,220000,2026-01-18 20:34:04
6552,5939,200000,2026-01-18 20:34:04
6553,3966,20000,2026-01-18 20:34:04
6554,5782,10000,2026-01-18 20:34:04
6555,5744,130000,2026-01-18 20:34:04
6556,5515,420000,2026-01-18 20:34:04
6557,6183,200000,2026-01-18 20:34:04
6558,9270,60000,2026-01-18 20:34:04
6559,5617,260000,2026-01-18 20:34:04
6560,4651,130000,2026-01-18 20:34:04
6561,3798,330000,2026-01-18 20:34:04
6562,1198,80000,2026-01-18 20:34:04
6563,1185,280000,2026-01-18 20:34:04
6564,9544,130000,2026-01-18 20:34:04
6565,4108,70000,2026-01-18 20:34:04
6566,9067,40000,2026-01-18 20:34:04
6567,3667,340000,2026-01-18 20:34:04
6568,3581,410000,2026-01-18 20:34:04
6569,5579,420000,2026-01-18 20:34:04
6570,2416,280000,2026-01-18 20:34:04
6571,3163,180000,2026-01-18 20:34:04
6572,818,320000,2026-01-18 20:34:04
6573,792,180000,2026-01-18 20:34:04
6574,5872,370000,2026-01-18 20:34:04
6575,3391,50000,2026-01-18 20:34:04
6576,1557,300000,2026-01-18 20:34:04
6577,7484,230000,2026-01-18 20:34:04
6578,4001,50000,2026-01-18 20:34:04
6579,3207,290000,2026-01-18 20:34:04
6580,5556,130000,2026-01-18 20:34:04
6581,4654,40000,2026-01-18 20:34:04
6582,5962,210000,2026-01-18 20:34:04
6583,7165,410000,2026-01-18 20:34:04
6584,4369,460000,2026-01-18 20:34:04
6585,5658,240000,2026-01-18 20:34:04
6586,245,260000,2026-01-18 20:34:04
6587,909,60000,2026-01-18 20:34:04
6588,9020,250000,2026-01-18 20:34:04
6589,524,70000,2026-01-18 20:34:04
6590,8781,500000,2026-01-18 20:34:04
6591,8710,320000,2026-01-18 20:34:04
6592,2572,240000,2026-01-18 20:34:04
6593,9973,140000,2026-01-18 20:34:04
6594,3040,30000,2026-01-18 20:34:04
6595,1718,300000,2026-01-18 20:34:04
6596,4230,500000,2026-01-18 20:34:04
6597,1157,20000,2026-01-18 20:34:04
6598,4366,230000,2026-01-18 20:34:04
6599,7601,370000,2026-01-18 20:34:04
6600,899,90000,2026-01-18 20:34:04
6601,1726,180000,2026-01-18 20:34:04
6602,2857,90000,2026-01-18 20:34:04
6603,5658,160000,2026-01-18 20:34:04
6604,5102,110000,2026-01-18 20:34:04
6605,5735,310000,2026-01-18 20:34:04
6606,5330,330000,2026-01-18 20:34:04
6607,6759,350000,2026-01-18 20:34:04
6608,6147,250000,2026-01-18 20:34:04
6609,1894,90000,2026-01-18 20:34:04
6610,8305,380000,2026-01-18 20:34:04
6611,6033,60000,2026-01-18 20:34:04
6612,9169,220000,2026-01-18 20:34:04
6613,3940,150000,2026-01-18 20:34:04
6614,1213,150000,2026-01-18 20:34:04
6615,3649,10000,2026-01-18 20:34:04
6616,9016,80000,2026-01-18 20:34:04
6617,5837,130000,2026-01-18 20:34:04
6618,1088,200000,2026-01-18 20:34:04
6619,5252,410000,2026-01-18 20:34:04
6620,6908,120000,2026-01-18 20:34:04
6621,2317,120000,2026-01-18 20:34:04
6622,9636,330000,2026-01-18 20:34:04
6623,5336,110000,2026-01-18 20:34:04
6624,1999,450000,2026-01-18 20:34:04
6625,6787,200000,2026-01-18 20:34:04
6626,791,90000,2026-01-18 20:34:04
6627,8780,350000,2026-01-18 20:34:04
6628,1018,270000,2026-01-18 20:34:04
6629,6273,470000,2026-01-18 20:34:04
6630,6458,200000,2026-01-18 20:34:04
6631,1715,320000,2026-01-18 20:34:04
6632,2500,300000,2026-01-18 20:34:04
6633,7465,210000,2026-01-18 20:34:04
6634,8158,20000,2026-01-18 20:34:04
6635,8881,60000,2026-01-18 20:34:04
6636,985,200000,2026-01-18 20:34:04
6637,6977,100000,2026-01-18 20:34:04
6638,6053,320000,2026-01-18 20:34:04
6639,779,210000,2026-01-18 20:34:04
6640,8884,470000,2026-01-18 20:34:04
6641,4927,410000,2026-01-18 20:34:04
6642,2294,140000,2026-01-18 20:34:04
6643,1931,150000,2026-01-18 20:34:04
6644,5124,330000,2026-01-18 20:34:04
6645,4654,190000,2026-01-18 20:34:04
6646,2633,200000,2026-01-18 20:34:04
6647,9226,320000,2026-01-18 20:34:04
6648,4794,70000,2026-01-18 20:34:04
6649,9943,380000,2026-01-18 20:34:04
6650,4983,210000,2026-01-18 20:34:04
6651,8196,190000,2026-01-18 20:34:04
6652,233,150000,2026-01-18 20:34:04
6653,9624,340000,2026-01-18 20:34:04
6654,7579,430000,2026-01-18 20:34:04
6655,8679,400000,2026-01-18 20:34:04
6656,1397,330000,2026-01-18 20:34:04
6657,7696,170000,2026-01-18 20:34:04
6658,1955,460000,2026-01-18 20:34:04
6659,9539,130000,2026-01-18 20:34:04
6660,36,480000,2026-01-18 20:34:04
6661,6864,50000,2026-01-18 20:34:04
6662,2014,320000,2026-01-18 20:34:04
6663,6314,420000,2026-01-18 20:34:04
6664,7279,20000,2026-01-18 20:34:04
6665,2939,70000,2026-01-18 20:34:04
6666,7999,170000,2026-01-18 20:34:04
6667,6049,20000,2026-01-18 20:34:04
6668,593,60000,2026-01-18 20:34:04
6669,902,20000,2026-01-18 20:34:04
6670,7368,70000,2026-01-18 20:34:04
6671,4685,400000,2026-01-18 20:34:04
6672,6806,210000,2026-01-18 20:34:04
6673,4568,240000,2026-01-18 20:34:04
6674,9616,180000,2026-01-18 20:34:04
6675,4151,430000,2026-01-18 20:34:04
6676,541,230000,2026-01-18 20:34:04
6677,2555,30000,2026-01-18 20:34:04
6678,781,240000,2026-01-18 20:34:04
6679,7704,500000,2026-01-18 20:34:04
6680,2822,460000,2026-01-18 20:34:04
6681,7400,20000,2026-01-18 20:34:04
6682,810,360000,2026-01-18 20:34:04
6683,8061,290000,2026-01-18 20:34:04
6684,4949,390000,2026-01-18 20:34:04
6685,3054,140000,2026-01-18 20:34:04
6686,7090,370000,2026-01-18 20:34:04
6687,3875,110000,2026-01-18 20:34:04
6688,7260,70000,2026-01-18 20:34:04
6689,5116,120000,2026-01-18 20:34:04
6690,530,60000,2026-01-18 20:34:04
6691,4523,210000,2026-01-18 20:34:04
6692,4372,120000,2026-01-18 20:34:04
6693,3618,420000,2026-01-18 20:34:04
6694,2426,420000,2026-01-18 20:34:04
6695,3927,310000,2026-01-18 20:34:04
6696,4804,120000,2026-01-18 20:34:04
6697,5732,20000,2026-01-18 20:34:04
6698,1868,170000,2026-01-18 20:34:04
6699,6266,430000,2026-01-18 20:34:04
6700,8904,20000,2026-01-18 20:34:04
6701,3366,190000,2026-01-18 20:34:04
6702,8395,370000,2026-01-18 20:34:04
6703,4684,350000,2026-01-18 20:34:04
6704,7435,470000,2026-01-18 20:34:04
6705,4576,40000,2026-01-18 20:34:04
6706,5933,230000,2026-01-18 20:34:04
6707,2419,190000,2026-01-18 20:34:04
6708,2380,290000,2026-01-18 20:34:04
6709,4266,220000,2026-01-18 20:34:04
6710,6393,340000,2026-01-18 20:34:04
6711,859,160000,2026-01-18 20:34:04
6712,9789,440000,2026-01-18 20:34:04
6713,6193,50000,2026-01-18 20:34:04
6714,697,270000,2026-01-18 20:34:04
6715,2895,440000,2026-01-18 20:34:04
6716,9182,250000,2026-01-18 20:34:04
6717,3632,390000,2026-01-18 20:34:04
6718,1225,300000,2026-01-18 20:34:04
6719,9500,90000,2026-01-18 20:34:04
6720,2150,340000,2026-01-18 20:34:04
6721,2663,500000,2026-01-18 20:34:04
6722,373,490000,2026-01-18 20:34:04
6723,7060,340000,2026-01-18 20:34:04
6724,5210,470000,2026-01-18 20:34:04
6725,5351,230000,2026-01-18 20:34:04
6726,1502,420000,2026-01-18 20:34:04
6727,4936,480000,2026-01-18 20:34:04
6728,2835,90000,2026-01-18 20:34:04
6729,1716,490000,2026-01-18 20:34:04
6730,965,320000,2026-01-18 20:34:04
6731,3517,360000,2026-01-18 20:34:04
6732,8364,480000,2026-01-18 20:34:04
6733,3969,420000,2026-01-18 20:34:04
6734,5230,200000,2026-01-18 20:34:04
6735,904,370000,2026-01-18 20:34:04
6736,370,40000,2026-01-18 20:34:04
6737,5831,20000,2026-01-18 20:34:04
6738,1390,40000,2026-01-18 20:34:04
6739,4193,470000,2026-01-18 20:34:04
6740,9793,400000,2026-01-18 20:34:04
6741,1229,120000,2026-01-18 20:34:04
6742,6237,190000,2026-01-18 20:34:04
6743,2227,80000,2026-01-18 20:34:04
6744,2813,230000,2026-01-18 20:34:04
6745,6464,230000,2026-01-18 20:34:04
6746,7509,480000,2026-01-18 20:34:04
6747,330,480000,2026-01-18 20:34:04
6748,9670,140000,2026-01-18 20:34:04
6749,9005,210000,2026-01-18 20:34:04
6750,9792,410000,2026-01-18 20:34:04
6751,8083,450000,2026-01-18 20:34:04
6752,6338,190000,2026-01-18 20:34:04
6753,9250,320000,2026-01-18 20:34:04
6754,2173,410000,2026-01-18 20:34:04
6755,6335,270000,2026-01-18 20:34:04
6756,1398,390000,2026-01-18 20:34:04
6757,9104,290000,2026-01-18 20:34:04
6758,9483,410000,2026-01-18 20:34:04
6759,7647,360000,2026-01-18 20:34:04
6760,4941,470000,2026-01-18 20:34:04
6761,2347,160000,2026-01-18 20:34:04
6762,5739,300000,2026-01-18 20:34:04
6763,9273,30000,2026-01-18 20:34:04
6764,8895,410000,2026-01-18 20:34:04
6765,8535,180000,2026-01-18 20:34:04
6766,3634,70000,2026-01-18 20:34:04
6767,2545,120000,2026-01-18 20:34:04
6768,5338,390000,2026-01-18 20:34:04
6769,7645,210000,2026-01-18 20:34:04
6770,9396,370000,2026-01-18 20:34:04
6771,464,420000,2026-01-18 20:34:04
6772,2797,120000,2026-01-18 20:34:04
6773,9843,380000,2026-01-18 20:34:04
6774,7994,350000,2026-01-18 20:34:04
6775,2625,120000,2026-01-18 20:34:04
6776,3335,420000,2026-01-18 20:34:04
6777,5975,450000,2026-01-18 20:34:04
6778,4060,480000,2026-01-18 20:34:04
6779,1054,20000,2026-01-18 20:34:04
6780,9100,230000,2026-01-18 20:34:04
6781,437,210000,2026-01-18 20:34:04
6782,6551,490000,2026-01-18 20:34:04
6783,4006,180000,2026-01-18 20:34:04
6784,2128,200000,2026-01-18 20:34:04
6785,3147,480000,2026-01-18 20:34:04
6786,7688,440000,2026-01-18 20:34:04
6787,5002,170000,2026-01-18 20:34:04
6788,2633,490000,2026-01-18 20:34:04
6789,4108,340000,2026-01-18 20:34:04
6790,1615,420000,2026-01-18 20:34:04
6791,203,430000,2026-01-18 20:34:04
6792,2544,160000,2026-01-18 20:34:04
6793,8281,190000,2026-01-18 20:34:04
6794,2317,420000,2026-01-18 20:34:04
6795,7773,300000,2026-01-18 20:34:04
6796,4336,400000,2026-01-18 20:34:04
6797,745,310000,2026-01-18 20:34:04
6798,1685,410000,2026-01-18 20:34:04
6799,3815,190000,2026-01-18 20:34:04
6800,9269,470000,2026-01-18 20:34:04
6801,3762,480000,2026-01-18 20:34:04
6802,4558,350000,2026-01-18 20:34:04
6803,5184,410000,2026-01-18 20:34:04
6804,8206,280000,2026-01-18 20:34:04
6805,2653,120000,2026-01-18 20:34:04
6806,2526,50000,2026-01-18 20:34:04
6807,5763,90000,2026-01-18 20:34:04
6808,5564,100000,2026-01-18 20:34:04
6809,6469,250000,2026-01-18 20:34:04
6810,544,300000,2026-01-18 20:34:04
6811,6971,110000,2026-01-18 20:34:04
6812,6128,300000,2026-01-18 20:34:04
6813,1656,120000,2026-01-18 20:34:04
6814,6383,190000,2026-01-18 20:34:04
6815,4903,150000,2026-01-18 20:34:04
6816,4624,80000,2026-01-18 20:34:04
6817,2500,150000,2026-01-18 20:34:04
6818,8552,330000,2026-01-18 20:34:04
6819,423,260000,2026-01-18 20:34:04
6820,7329,500000,2026-01-18 20:34:04
6821,1946,310000,2026-01-18 20:34:04
6822,1291,350000,2026-01-18 20:34:04
6823,8012,40000,2026-01-18 20:34:04
6824,9774,310000,2026-01-18 20:34:04
6825,4847,440000,2026-01-18 20:34:04
6826,4570,190000,2026-01-18 20:34:04
6827,2347,230000,2026-01-18 20:34:04
6828,2511,360000,2026-01-18 20:34:04
6829,5493,240000,2026-01-18 20:34:04
6830,4297,60000,2026-01-18 20:34:04
6831,5498,290000,2026-01-18 20:34:04
6832,626,270000,2026-01-18 20:34:04
6833,9958,330000,2026-01-18 20:34:04
6834,7755,190000,2026-01-18 20:34:04
6835,4658,50000,2026-01-18 20:34:04
6836,2022,490000,2026-01-18 20:34:04
6837,7609,460000,2026-01-18 20:34:04
6838,7883,160000,2026-01-18 20:34:04
6839,8299,480000,2026-01-18 20:34:04
6840,3130,430000,2026-01-18 20:34:04
6841,6362,20000,2026-01-18 20:34:04
6842,1104,410000,2026-01-18 20:34:04
6843,4610,470000,2026-01-18 20:34:04
6844,898,300000,2026-01-18 20:34:04
6845,9558,220000,2026-01-18 20:34:04
6846,9846,430000,2026-01-18 20:34:04
6847,1381,40000,2026-01-18 20:34:04
6848,6114,100000,2026-01-18 20:34:04
6849,2028,380000,2026-01-18 20:34:04
6850,3276,440000,2026-01-18 20:34:04
6851,6805,490000,2026-01-18 20:34:04
6852,3040,120000,2026-01-18 20:34:04
6853,9516,500000,2026-01-18 20:34:04
6854,5856,330000,2026-01-18 20:34:04
6855,2898,320000,2026-01-18 20:34:04
6856,4629,260000,2026-01-18 20:34:04
6857,6539,50000,2026-01-18 20:34:04
6858,9668,330000,2026-01-18 20:34:04
6859,2514,20000,2026-01-18 20:34:04
6860,7964,240000,2026-01-18 20:34:04
6861,7757,440000,2026-01-18 20:34:04
6862,5804,40000,2026-01-18 20:34:04
6863,9067,110000,2026-01-18 20:34:04
6864,3842,450000,2026-01-18 20:34:04
6865,9161,230000,2026-01-18 20:34:04
6866,6845,370000,2026-01-18 20:34:04
6867,6084,120000,2026-01-18 20:34:04
6868,2596,490000,2026-01-18 20:34:04
6869,7432,440000,2026-01-18 20:34:04
6870,7855,190000,2026-01-18 20:34:04
6871,3623,70000,2026-01-18 20:34:04
6872,307,40000,2026-01-18 20:34:04
6873,3526,220000,2026-01-18 20:34:04
6874,2140,480000,2026-01-18 20:34:04
6875,4161,50000,2026-01-18 20:34:04
6876,1474,400000,2026-01-18 20:34:04
6877,8527,160000,2026-01-18 20:34:04
6878,1230,210000,2026-01-18 20:34:04
6879,3888,500000,2026-01-18 20:34:04
6880,3126,500000,2026-01-18 20:34:04
6881,9954,210000,2026-01-18 20:34:04
6882,580,200000,2026-01-18 20:34:04
6883,2851,410000,2026-01-18 20:34:04
6884,7909,500000,2026-01-18 20:34:04
6885,9249,50000,2026-01-18 20:34:04
6886,1565,50000,2026-01-18 20:34:04
6887,1406,220000,2026-01-18 20:34:04
6888,1063,90000,2026-01-18 20:34:04
6889,4319,10000,2026-01-18 20:34:04
6890,7370,10000,2026-01-18 20:34:04
6891,3891,430000,2026-01-18 20:34:04
6892,3848,120000,2026-01-18 20:34:04
6893,6016,450000,2026-01-18 20:34:04
6894,3600,210000,2026-01-18 20:34:04
6895,4536,240000,2026-01-18 20:34:04
6896,8179,50000,2026-01-18 20:34:04
6897,876,130000,2026-01-18 20:34:04
6898,1795,40000,2026-01-18 20:34:04
6899,3367,290000,2026-01-18 20:34:04
6900,248,260000,2026-01-18 20:34:04
6901,699,410000,2026-01-18 20:34:04
6902,2396,160000,2026-01-18 20:34:04
6903,89,370000,2026-01-18 20:34:04
6904,7654,360000,2026-01-18 20:34:04
6905,1561,190000,2026-01-18 20:34:04
6906,9764,480000,2026-01-18 20:34:04
6907,7546,500000,2026-01-18 20:34:04
6908,2945,250000,2026-01-18 20:34:04
6909,7427,290000,2026-01-18 20:34:04
6910,6694,380000,2026-01-18 20:34:04
6911,9672,380000,2026-01-18 20:34:04
6912,5341,30000,2026-01-18 20:34:04
6913,184,460000,2026-01-18 20:34:04
6914,3632,480000,2026-01-18 20:34:04
6915,3843,130000,2026-01-18 20:34:04
6916,1152,10000,2026-01-18 20:34:04
6917,249,300000,2026-01-18 20:34:04
6918,8514,340000,2026-01-18 20:34:04
6919,366,190000,2026-01-18 20:34:04
6920,3859,470000,2026-01-18 20:34:04
6921,2874,260000,2026-01-18 20:34:04
6922,1996,140000,2026-01-18 20:34:04
6923,7116,30000,2026-01-18 20:34:04
6924,7425,130000,2026-01-18 20:34:04
6925,4702,20000,2026-01-18 20:34:04
6926,788,300000,2026-01-18 20:34:04
6927,2883,180000,2026-01-18 20:34:04
6928,6695,460000,2026-01-18 20:34:04
6929,6237,50000,2026-01-18 20:34:04
6930,734,30000,2026-01-18 20:34:04
6931,8300,370000,2026-01-18 20:34:04
6932,4146,270000,2026-01-18 20:34:04
6933,8433,120000,2026-01-18 20:34:04
6934,4353,120000,2026-01-18 20:34:04
6935,1216,90000,2026-01-18 20:34:04
6936,9651,220000,2026-01-18 20:34:04
6937,8052,360000,2026-01-18 20:34:04
6938,3576,330000,2026-01-18 20:34:04
6939,5500,330000,2026-01-18 20:34:04
6940,2029,400000,2026-01-18 20:34:04
6941,6691,80000,2026-01-18 20:34:04
6942,2382,260000,2026-01-18 20:34:04
6943,2413,230000,2026-01-18 20:34:04
6944,3653,180000,2026-01-18 20:34:04
6945,1870,290000,2026-01-18 20:34:04
6946,6144,180000,2026-01-18 20:34:04
6947,2053,380000,2026-01-18 20:34:04
6948,9985,440000,2026-01-18 20:34:04
6949,3045,70000,2026-01-18 20:34:04
6950,127,210000,2026-01-18 20:34:04
6951,9732,430000,2026-01-18 20:34:04
6952,4297,470000,2026-01-18 20:34:04
6953,5147,160000,2026-01-18 20:34:04
6954,5307,450000,2026-01-18 20:34:04
6955,4174,300000,2026-01-18 20:34:04
6956,6489,200000,2026-01-18 20:34:04
6957,6743,420000,2026-01-18 20:34:04
6958,6104,340000,2026-01-18 20:34:04
6959,3835,160000,2026-01-18 20:34:04
6960,9628,380000,2026-01-18 20:34:04
6961,5742,290000,2026-01-18 20:34:04
6962,5148,330000,2026-01-18 20:34:04
6963,5490,190000,2026-01-18 20:34:04
6964,6450,300000,2026-01-18 20:34:04
6965,5258,400000,2026-01-18 20:34:04
6966,766,420000,2026-01-18 20:34:04
6967,1148,180000,2026-01-18 20:34:04
6968,3114,10000,2026-01-18 20:34:04
6969,6309,200000,2026-01-18 20:34:04
6970,9592,120000,2026-01-18 20:34:04
6971,5703,310000,2026-01-18 20:34:04
6972,8952,310000,2026-01-18 20:34:04
6973,3486,300000,2026-01-18 20:34:04
6974,742,70000,2026-01-18 20:34:04
6975,1008,170000,2026-01-18 20:34:04
6976,1728,50000,2026-01-18 20:34:04
6977,6242,80000,2026-01-18 20:34:04
6978,8437,270000,2026-01-18 20:34:04
6979,647,260000,2026-01-18 20:34:04
6980,6392,430000,2026-01-18 20:34:04
6981,8899,300000,2026-01-18 20:34:04
6982,9908,180000,2026-01-18 20:34:04
6983,9022,350000,2026-01-18 20:34:04
6984,3210,480000,2026-01-18 20:34:04
6985,5077,300000,2026-01-18 20:34:04
6986,1237,400000,2026-01-18 20:34:04
6987,906,120000,2026-01-18 20:34:04
6988,3039,410000,2026-01-18 20:34:04
6989,7835,340000,2026-01-18 20:34:04
6990,8396,410000,2026-01-18 20:34:04
6991,6464,390000,2026-01-18 20:34:04
6992,5188,30000,2026-01-18 20:34:04
6993,5998,360000,2026-01-18 20:34:04
6994,4110,50000,2026-01-18 20:34:04
6995,6312,180000,2026-01-18 20:34:04
6996,72,390000,2026-01-18 20:34:04
6997,518,480000,2026-01-18 20:34:04
6998,6019,500000,2026-01-18 20:34:04
6999,8445,160000,2026-01-18 20:34:04
7000,4763,490000,2026-01-18 20:34:04
7001,862,160000,2026-01-18 20:34:04
7002,5845,40000,2026-01-18 20:34:04
7003,8987,340000,2026-01-18 20:34:04
7004,7521,330000,2026-01-18 20:34:04
7005,6979,230000,2026-01-18 20:34:04
7006,9518,330000,2026-01-18 20:34:04
7007,2783,50000,2026-01-18 20:34:04
7008,9533,230000,2026-01-18 20:34:04
7009,9765,150000,2026-01-18 20:34:04
7010,4413,380000,2026-01-18 20:34:04
7011,1338,50000,2026-01-18 20:34:04
7012,3173,430000,2026-01-18 20:34:04
7013,37,480000,2026-01-18 20:34:04
7014,9105,90000,2026-01-18 20:34:04
7015,6574,100000,2026-01-18 20:34:04
7016,3060,430000,2026-01-18 20:34:04
7017,6645,220000,2026-01-18 20:34:04
7018,9660,20000,2026-01-18 20:34:04
7019,1503,140000,2026-01-18 20:34:04
7020,5170,310000,2026-01-18 20:34:04
7021,810,410000,2026-01-18 20:34:04
7022,5664,420000,2026-01-18 20:34:04
7023,8802,10000,2026-01-18 20:34:04
7024,9358,290000,2026-01-18 20:34:04
7025,1165,460000,2026-01-18 20:34:04
7026,4005,90000,2026-01-18 20:34:04
7027,7424,480000,2026-01-18 20:34:04
7028,7348,470000,2026-01-18 20:34:04
7029,3013,440000,2026-01-18 20:34:04
7030,4017,350000,2026-01-18 20:34:04
7031,9844,360000,2026-01-18 20:34:04
7032,2407,110000,2026-01-18 20:34:04
7033,9261,390000,2026-01-18 20:34:04
7034,1597,430000,2026-01-18 20:34:04
7035,1048,500000,2026-01-18 20:34:04
7036,6936,150000,2026-01-18 20:34:04
7037,9924,380000,2026-01-18 20:34:04
7038,9895,460000,2026-01-18 20:34:04
7039,7756,320000,2026-01-18 20:34:04
7040,4956,420000,2026-01-18 20:34:04
7041,9144,170000,2026-01-18 20:34:04
7042,9450,370000,2026-01-18 20:34:04
7043,7407,160000,2026-01-18 20:34:04
7044,4425,30000,2026-01-18 20:34:04
7045,777,140000,2026-01-18 20:34:04
7046,1638,180000,2026-01-18 20:34:04
7047,5923,260000,2026-01-18 20:34:04
7048,7288,440000,2026-01-18 20:34:04
7049,2092,80000,2026-01-18 20:34:04
7050,6590,220000,2026-01-18 20:34:04
7051,4732,80000,2026-01-18 20:34:04
7052,7988,110000,2026-01-18 20:34:04
7053,9845,370000,2026-01-18 20:34:04
7054,7717,400000,2026-01-18 20:34:04
7055,257,170000,2026-01-18 20:34:04
7056,3914,220000,2026-01-18 20:34:04
7057,587,490000,2026-01-18 20:34:04
7058,5520,220000,2026-01-18 20:34:04
7059,7481,200000,2026-01-18 20:34:04
7060,4215,50000,2026-01-18 20:34:04
7061,2183,230000,2026-01-18 20:34:04
7062,8566,40000,2026-01-18 20:34:04
7063,6687,470000,2026-01-18 20:34:04
7064,3388,260000,2026-01-18 20:34:04
7065,1156,410000,2026-01-18 20:34:04
7066,306,340000,2026-01-18 20:34:04
7067,7775,260000,2026-01-18 20:34:04
7068,3693,50000,2026-01-18 20:34:04
7069,208,140000,2026-01-18 20:34:04
7070,1903,110000,2026-01-18 20:34:04
7071,1910,280000,2026-01-18 20:34:04
7072,2685,120000,2026-01-18 20:34:04
7073,9001,440000,2026-01-18 20:34:04
7074,6491,210000,2026-01-18 20:34:04
7075,6820,250000,2026-01-18 20:34:04
7076,9634,30000,2026-01-18 20:34:04
7077,9585,500000,2026-01-18 20:34:04
7078,7236,180000,2026-01-18 20:34:04
7079,5117,60000,2026-01-18 20:34:04
7080,1511,180000,2026-01-18 20:34:04
7081,9146,340000,2026-01-18 20:34:04
7082,6125,200000,2026-01-18 20:34:04
7083,7427,240000,2026-01-18 20:34:04
7084,8261,280000,2026-01-18 20:34:04
7085,1242,350000,2026-01-18 20:34:04
7086,3385,240000,2026-01-18 20:34:04
7087,3053,220000,2026-01-18 20:34:04
7088,4408,470000,2026-01-18 20:34:04
7089,1112,420000,2026-01-18 20:34:04
7090,6958,210000,2026-01-18 20:34:04
7091,180,370000,2026-01-18 20:34:04
7092,4352,100000,2026-01-18 20:34:04
7093,3724,400000,2026-01-18 20:34:04
7094,1972,440000,2026-01-18 20:34:04
7095,4160,190000,2026-01-18 20:34:04
7096,7596,240000,2026-01-18 20:34:04
7097,8274,150000,2026-01-18 20:34:04
7098,659,420000,2026-01-18 20:34:04
7099,1486,280000,2026-01-18 20:34:04
7100,9808,380000,2026-01-18 20:34:04
7101,7911,270000,2026-01-18 20:34:04
7102,1560,380000,2026-01-18 20:34:04
7103,445,160000,2026-01-18 20:34:04
7104,5888,470000,2026-01-18 20:34:04
7105,6010,500000,2026-01-18 20:34:04
7106,8463,340000,2026-01-18 20:34:04
7107,2491,490000,2026-01-18 20:34:04
7108,1522,500000,2026-01-18 20:34:04
7109,140,150000,2026-01-18 20:34:04
7110,890,90000,2026-01-18 20:34:04
7111,1276,370000,2026-01-18 20:34:04
7112,9280,440000,2026-01-18 20:34:04
7113,7408,460000,2026-01-18 20:34:04
7114,6120,90000,2026-01-18 20:34:04
7115,771,90000,2026-01-18 20:34:04
7116,3507,410000,2026-01-18 20:34:04
7117,6763,280000,2026-01-18 20:34:04
7118,5006,200000,2026-01-18 20:34:04
7119,2823,80000,2026-01-18 20:34:04
7120,9064,500000,2026-01-18 20:34:04
7121,9380,70000,2026-01-18 20:34:04
7122,9409,40000,2026-01-18 20:34:04
7123,1855,450000,2026-01-18 20:34:04
7124,2350,430000,2026-01-18 20:34:04
7125,5301,450000,2026-01-18 20:34:04
7126,4538,60000,2026-01-18 20:34:04
7127,5894,310000,2026-01-18 20:34:04
7128,1382,120000,2026-01-18 20:34:04
7129,6263,280000,2026-01-18 20:34:04
7130,2176,220000,2026-01-18 20:34:04
7131,8087,330000,2026-01-18 20:34:04
7132,9249,290000,2026-01-18 20:34:04
7133,9625,120000,2026-01-18 20:34:04
7134,6336,390000,2026-01-18 20:34:04
7135,8417,290000,2026-01-18 20:34:04
7136,7861,170000,2026-01-18 20:34:04
7137,6634,320000,2026-01-18 20:34:04
7138,1608,380000,2026-01-18 20:34:04
7139,867,300000,2026-01-18 20:34:04
7140,1960,190000,2026-01-18 20:34:04
7141,3450,20000,2026-01-18 20:34:04
7142,4167,480000,2026-01-18 20:34:04
7143,8896,200000,2026-01-18 20:34:04
7144,514,130000,2026-01-18 20:34:04
7145,4701,330000,2026-01-18 20:34:04
7146,7359,160000,2026-01-18 20:34:04
7147,1964,120000,2026-01-18 20:34:04
7148,3887,80000,2026-01-18 20:34:04
7149,7991,430000,2026-01-18 20:34:04
7150,163,210000,2026-01-18 20:34:04
7151,8221,100000,2026-01-18 20:34:04
7152,7771,280000,2026-01-18 20:34:04
7153,8544,100000,2026-01-18 20:34:04
7154,120,260000,2026-01-18 20:34:04
7155,7291,430000,2026-01-18 20:34:04
7156,5219,400000,2026-01-18 20:34:04
7157,2224,140000,2026-01-18 20:34:04
7158,5799,460000,2026-01-18 20:34:04
7159,5024,200000,2026-01-18 20:34:04
7160,5098,210000,2026-01-18 20:34:04
7161,5556,70000,2026-01-18 20:34:04
7162,2665,260000,2026-01-18 20:34:04
7163,5128,370000,2026-01-18 20:34:04
7164,3393,360000,2026-01-18 20:34:04
7165,9095,40000,2026-01-18 20:34:04
7166,8713,290000,2026-01-18 20:34:04
7167,7570,220000,2026-01-18 20:34:04
7168,2700,90000,2026-01-18 20:34:04
7169,5657,60000,2026-01-18 20:34:04
7170,7958,90000,2026-01-18 20:34:04
7171,4012,360000,2026-01-18 20:34:04
7172,692,350000,2026-01-18 20:34:04
7173,8043,320000,2026-01-18 20:34:04
