id,product_id,color,size,stock,price
6428,3386,Bac,256GB,17,920000.0
6429,4779,Hong,L,17,370000.0
6430,128,Trang,256GB,33,70000.0
6431,572,Do,256GB,13,490000.0
6432,700,Den,256GB,43,920000.0
6433,3688,Hong,29,39,360000.0
6434,286,Bac,32,16,840000.0
6435,796,Trang,M,34,280000.0
6436,1053,Do,256GB,46,870000.0
6437,26,Bac,L,15,580000.0
6438,51,Trang,31,43,520000.0
6439,2532,Vang,M,4,600000.0
6440,2334,Vang,128GB,31,210000.0
6441,1654,Hong,S,36,0.0
6442,4635,Den,128GB,11,900000.0
6443,4575,Hong,32,28,540000.0
6444,2480,Bac,XL,45,0.0
6445,1376,Trang,XL,35,870000.0
6446,1861,Den,29,37,130000.0
6447,1020,Trang,32,30,0.0
6448,4509,Vang,256GB,19,570000.0
6449,1734,Do,XL,22,460000.0
6450,1871,Den,L,34,140000.0
6451,1201,Den,M,4,900000.0
6452,998,Do,128GB,5,820000.0
6453,3734,Hong,M,28,930000.0
6454,1977,Xam,S,25,70000.0
6455,3757,Trang,128GB,13,460000.0
6456,1804,Xam,128GB,6,620000.0
6457,4673,Hong,256GB,9,700000.0
6458,2978,Bac,31,7,520000.0
6459,291,Do,M,46,0.0
6460,4705,Xam,M,38,750000.0
6461,4678,Bac,31,5,30000.0
6462,4072,Xanh,128GB,36,110000.0
6463,2638,Hong,256GB,17,580000.0
6464,3669,Do,XL,28,10000.0
6465,3206,Xanh,L,43,0.0
6466,3097,Xanh,128GB,21,310000.0
6467,3524,Trang,M,32,320000.0
6468,1606,Bac,128GB,32,310000.0
6469,3697,Bac,30,41,280000.0
6470,1828,Do,S,33,150000.0
6471,1373,Hong,M,28,290000.0
6472,2168,Xanh,256GB,40,790000.0
6473,235,Xam,32,36,950000.0
6474,437,Xam,256GB,9,270000.0
6475,4073,Xam,256GB,10,460000.0
6476,3776,Den,M,14,840000.0
6477,4026,Vang,L,45,900000.0
6478,3181,Bac,256GB,20,430000.0
6479,855,Vang,XL,32,0.0
6480,1393,Hong,XL,-3,670000.0
6481,2887,Vang,256GB,-7,890000.0
6482,3597,Trang,S,33,220000.0
6483,476,Trang,256GB,1,960000.0
6484,2696,Xam,XL,12,490000.0
6485,4179,Xam,256GB,7,850000.0
6486,3916,Hong,128GB,18,190000.0
6487,4089,Hong,S,13,0.0
6488,2896,Vang,29,14,0.0
6489,3602,Vang,S,38,950000.0
6490,4502,Hong,M,37,30000.0
6491,4388,Xam,XL,-7,100000.0
6492,370,Den,XL,8,240000.0
6493,2485,Do,32,2,0.0
6494,1357,Xam,256GB,22,880000.0
6495,305,Xam,29,41,110000.0
6496,3567,Xanh,M,18,340000.0
6497,3576,Do,256GB,7,850000.0
6498,418,Vang,30,24,0.0
6499,2660,Xam,S,32,100000.0
6500,703,Do,30,37,220000.0
6501,3968,Vang,30,7,0.0
6502,4995,Vang,256GB,14,320000.0
6503,104,Do,M,21,340000.0
6504,4227,Do,S,41,570000.0
6505,4301,Bac,XL,47,370000.0
6506,4845,Trang,32,33,570000.0
6507,2184,Xanh,32,-2,710000.0
6508,2400,Hong,L,-5,890000.0
6509,2094,Vang,S,21,840000.0
6510,4986,Do,128GB,3,860000.0
6511,4018,Xam,256GB,30,340000.0
6512,3659,Hong,29,24,510000.0
6513,3623,Vang,31,50,290000.0
6514,2714,Trang,128GB,17,910000.0
6515,134,Hong,L,47,320000.0
6516,3403,Vang,XL,50,330000.0
6517,4417,Bac,XL,33,130000.0
6518,4613,Trang,256GB,38,70000.0
6519,3529,Do,29,5,580000.0
6520,4260,Trang,S,8,380000.0
6521,1761,Bac,32,45,520000.0
6522,409,Hong,L,36,760000.0
6523,1657,Den,128GB,48,0.0
6524,123,Vang,L,29,960000.0
6525,1905,Bac,L,21,920000.0
6526,2009,Trang,256GB,18,940000.0
6527,1329,Xam,30,-5,790000.0
6528,3554,Den,30,47,300000.0
6529,3641,Den,31,36,220000.0
6530,1897,Do,30,22,660000.0
6531,2645,Hong,32,49,10000.0
6532,4363,Bac,256GB,9,240000.0
6533,771,Do,S,12,100000.0
6534,2516,Trang,S,4,750000.0
6535,4228,Do,31,18,970000.0
6536,482,Den,128GB,33,990000.0
6537,4130,Hong,30,47,660000.0
6538,3657,Trang,31,49,710000.0
6539,3065,Trang,L,-9,940000.0
6540,837,Xanh,M,44,40000.0
6541,1796,Bac,30,46,180000.0
6542,4778,Hong,29,37,130000.0
6543,2153,Xam,L,40,380000.0
6544,1826,Xam,31,10,430000.0
6545,2257,Xam,XL,2,640000.0
6546,2155,Den,XL,3,0.0
6547,3153,Vang,M,6,690000.0
6548,3167,Do,32,42,450000.0
6549,256,Vang,256GB,9,290000.0
6550,3506,Trang,29,25,50000.0
6551,410,Do,L,35,720000.0
6552,3147,Den,32,37,840000.0
6553,4616,Hong,128GB,13,700000.0
6554,2739,Vang,32,35,830000.0
6555,1173,Xanh,128GB,0,550000.0
6556,2923,Den,L,39,1000000.0
6557,4228,Xanh,29,13,910000.0
6558,2523,Do,S,41,760000.0
6559,4795,Hong,256GB,35,880000.0
6560,1335,Xam,29,21,860000.0
6561,4141,Xanh,32,30,690000.0
6562,4505,Trang,128GB,22,670000.0
6563,954,Bac,L,44,970000.0
6564,2326,Xam,128GB,42,700000.0
6565,839,Den,32,2,370000.0
6566,3824,Xam,S,2,640000.0
6567,1143,Trang,L,34,0.0
6568,4830,Hong,XL,10,60000.0
6569,2388,Hong,128GB,50,590000.0
6570,1609,Hong,128GB,46,920000.0
6571,952,Den,S,42,0.0
6572,374,Do,31,34,100000.0
6573,1557,Xanh,256GB,45,500000.0
6574,257,Bac,31,32,960000.0
6575,4087,Trang,M,29,320000.0
6576,4144,Xam,29,35,120000.0
6577,3581,Bac,31,-4,120000.0
6578,1775,Trang,S,1,530000.0
6579,1783,Xanh,128GB,25,610000.0
6580,1893,Do,32,23,240000.0
6581,1393,Den,L,18,210000.0
6582,2288,Den,31,3,480000.0
6583,1338,Bac,30,40,560000.0
6584,1382,Hong,29,39,120000.0
6585,2155,Trang,XL,17,780000.0
6586,3197,Xam,30,27,140000.0
6587,3695,Xanh,128GB,31,880000.0
6588,3913,Trang,256GB,-3,600000.0
6589,343,Bac,S,33,20000.0
6590,1094,Bac,32,36,630000.0
6591,2439,Den,S,47,780000.0
6592,2289,Bac,S,8,240000.0
6593,284,Den,30,46,0.0
6594,4594,Xanh,30,23,510000.0
6595,590,Hong,S,27,290000.0
6596,2785,Do,128GB,43,850000.0
6597,1720,Hong,XL,15,550000.0
6598,591,Xanh,30,8,630000.0
6599,868,Xanh,M,19,420000.0
6600,4972,Hong,L,19,600000.0
6601,2988,Trang,32,42,550000.0
6602,2854,Den,30,7,690000.0
6603,2699,Do,30,7,830000.0
6604,60,Bac,M,39,190000.0
6605,498,Xam,L,18,640000.0
6606,1416,Xam,S,41,760000.0
6607,359,Do,XL,2,790000.0
6608,4562,Hong,32,37,0.0
6609,2316,Do,256GB,23,840000.0
6610,2343,Do,L,17,220000.0
6611,1348,Vang,XL,7,300000.0
6612,3660,Vang,M,21,900000.0
6613,558,Hong,S,18,850000.0
6614,62,Do,128GB,16,180000.0
6615,2022,Xanh,32,17,990000.0
6616,1297,Trang,XL,47,720000.0
6617,1548,Xanh,30,25,190000.0
6618,3610,Trang,30,8,750000.0
6619,384,Xam,32,26,260000.0
6620,1200,Xanh,L,17,0.0
6621,2300,Vang,L,15,940000.0
6622,2184,Bac,32,47,960000.0
6623,2787,Hong,128GB,-8,350000.0
6624,1769,Do,31,35,740000.0
6625,1301,Xanh,L,9,180000.0
6626,4442,Den,32,17,120000.0
6627,3691,Do,128GB,27,920000.0
6628,3761,Xanh,31,9,400000.0
6629,3396,Vang,M,24,940000.0
6630,1695,Den,31,20,580000.0
6631,3888,Xam,S,12,480000.0
6632,2780,Bac,M,19,460000.0
6633,3076,Xanh,31,13,350000.0
6634,2198,Hong,M,49,460000.0
6635,2562,Hong,29,-1,390000.0
6636,3252,Xam,XL,2,330000.0
6637,2346,Vang,XL,41,920000.0
6638,115,Hong,XL,8,710000.0
6639,2570,Xanh,L,27,0.0
6640,4200,Bac,31,17,620000.0
6641,552,Do,31,50,250000.0
6642,3448,Vang,L,6,40000.0
6643,668,Xanh,S,0,470000.0
6644,242,Xanh,256GB,5,220000.0
6645,1208,Den,29,13,380000.0
6646,3572,Xam,128GB,14,330000.0
6647,774,Bac,256GB,40,500000.0
6648,2061,Hong,M,25,580000.0
6649,3488,Bac,31,26,810000.0
6650,3098,Xam,M,45,40000.0
6651,4234,Hong,L,21,40000.0
6652,4376,Trang,XL,23,100000.0
6653,4891,Vang,29,34,0.0
6654,2213,Bac,128GB,17,700000.0
6655,1478,Trang,M,41,50000.0
6656,4730,Xanh,XL,6,940000.0
6657,3107,Den,128GB,8,230000.0
6658,2742,Trang,32,49,190000.0
6659,3415,Den,29,2,70000.0
6660,1485,Hong,256GB,-7,60000.0
6661,3914,Den,30,50,960000.0
6662,2123,Vang,32,29,0.0
6663,3592,Den,31,36,180000.0
6664,1277,Xam,M,25,530000.0
6665,2119,Bac,M,36,0.0
6666,3056,Xanh,XL,17,290000.0
6667,902,Den,29,27,550000.0
6668,4280,Do,32,33,600000.0
6669,4854,Bac,M,48,160000.0
6670,133,Den,32,26,620000.0
6671,1826,Xam,29,7,760000.0
6672,4896,Den,30,-3,790000.0
6673,3442,Do,L,37,70000.0
6674,1859,Xam,M,33,770000.0
6675,4764,Xam,128GB,20,230000.0
6676,3790,Xanh,M,30,640000.0
6677,3887,Vang,31,4,280000.0
6678,4703,Vang,M,26,730000.0
6679,430,Xanh,30,-8,40000.0
6680,515,Vang,L,34,660000.0
6681,3762,Den,XL,36,0.0
6682,1334,Hong,32,26,900000.0
6683,3259,Xam,30,33,240000.0
6684,462,Trang,128GB,23,1000000.0
6685,3683,Den,XL,43,460000.0
6686,1067,Den,30,5,490000.0
6687,245,Do,M,49,470000.0
6688,1777,Do,L,31,30000.0
6689,3653,Trang,L,-2,170000.0
6690,388,Bac,31,48,750000.0
6691,2108,Den,S,33,720000.0
6692,3367,Trang,32,13,590000.0
6693,1259,Bac,256GB,14,590000.0
6694,3168,Do,M,7,420000.0
6695,4039,Xam,29,4,270000.0
6696,978,Hong,256GB,44,330000.0
6697,2804,Do,29,-8,170000.0
6698,1973,Do,128GB,44,300000.0
6699,1976,Den,XL,3,680000.0
6700,177,Trang,29,39,670000.0
6701,1667,Trang,31,31,0.0
6702,1446,Vang,31,35,30000.0
6703,4832,Xanh,256GB,16,110000.0
6704,2292,Hong,32,41,150000.0
6705,2390,Bac,256GB,6,760000.0
6706,2619,Trang,256GB,28,630000.0
6707,4634,Vang,M,17,160000.0
6708,444,Xanh,256GB,-2,660000.0
6709,463,Trang,29,39,460000.0
6710,1019,Xanh,29,46,810000.0
6711,256,Hong,XL,49,50000.0
6712,2295,Xanh,M,8,660000.0
6713,2247,Bac,256GB,3,300000.0
6714,1563,Bac,31,30,20000.0
6715,2239,Trang,32,16,270000.0
6716,1449,Hong,S,14,910000.0
6717,2208,Den,XL,3,750000.0
6718,1008,Xam,XL,35,860000.0
6719,762,Trang,128GB,44,450000.0
6720,4610,Xanh,128GB,5,390000.0
6721,725,Hong,128GB,26,350000.0
6722,4987,Hong,XL,37,50000.0
6723,733,Den,XL,48,380000.0
6724,1051,Trang,L,3,590000.0
6725,4561,Do,128GB,21,760000.0
6726,4896,Vang,31,17,200000.0
6727,4203,Vang,S,32,460000.0
6728,3778,Xanh,29,42,310000.0
6729,1950,Xanh,128GB,49,430000.0
6730,4348,Den,XL,4,980000.0
6731,4704,Bac,L,21,0.0
6732,2940,Trang,L,38,90000.0
6733,4237,Bac,128GB,30,340000.0
6734,18,Xam,31,39,790000.0
6735,2275,Hong,31,6,600000.0
6736,4953,Den,31,7,40000.0
6737,492,Den,XL,-7,500000.0
6738,3408,Hong,256GB,11,40000.0
6739,4969,Bac,29,32,350000.0
6740,3473,Xam,30,10,680000.0
6741,2126,Vang,M,32,780000.0
6742,3840,Den,S,26,0.0
6743,567,Do,30,7,0.0
6744,2041,Xanh,L,14,0.0
6745,2836,Xam,29,-5,610000.0
6746,1889,Xanh,128GB,33,390000.0
6747,1509,Do,32,46,150000.0
6748,2881,Xanh,L,29,300000.0
6749,366,Hong,M,29,440000.0
6750,4885,Xam,M,11,160000.0
6751,3435,Do,S,45,470000.0
6752,1102,Xam,S,1,330000.0
6753,1537,Hong,29,7,630000.0
6754,3761,Trang,29,43,400000.0
6755,4114,Do,31,38,750000.0
6756,2685,Bac,S,6,940000.0
6757,3049,Xam,S,4,50000.0
6758,1097,Den,31,25,880000.0
6759,644,Hong,29,-6,340000.0
6760,2059,Do,32,36,180000.0
6761,1638,Bac,L,32,200000.0
6762,4031,Xam,M,20,260000.0
6763,3246,Den,256GB,28,540000.0
6764,3307,Vang,M,42,0.0
6765,4544,Hong,29,17,320000.0
6766,455,Bac,S,40,80000.0
6767,1674,Bac,XL,18,930000.0
6768,399,Vang,S,41,0.0
6769,4129,Vang,30,8,730000.0
6770,2826,Hong,128GB,24,0.0
6771,448,Trang,29,27,460000.0
6772,2486,Xanh,31,35,820000.0
6773,1171,Den,29,-9,850000.0
6774,1015,Xanh,256GB,-1,850000.0
6775,1934,Hong,32,10,500000.0
6776,3500,Xam,128GB,2,100000.0
6777,3804,Xanh,30,13,860000.0
6778,809,Xam,31,28,260000.0
6779,3004,Hong,31,35,520000.0
6780,2934,Vang,XL,16,310000.0
6781,3922,Hong,31,36,660000.0
6782,3901,Xam,XL,12,170000.0
6783,948,Trang,L,23,920000.0
6784,4939,Trang,32,7,790000.0
6785,1472,Hong,29,41,690000.0
6786,352,Do,29,-6,850000.0
6787,2574,Bac,XL,5,980000.0
6788,3973,Bac,S,30,570000.0
6789,3052,Vang,L,-2,470000.0
6790,1262,Hong,XL,42,270000.0
6791,4544,Xanh,XL,25,50000.0
6792,1166,Vang,M,5,220000.0
6793,4573,Den,128GB,4,580000.0
6794,617,Trang,S,46,890000.0
6795,1057,Hong,30,29,280000.0
6796,2458,Xam,S,15,920000.0
6797,2495,Den,31,16,290000.0
6798,3952,Trang,32,30,690000.0
6799,1959,Xanh,L,37,460000.0
6800,3404,Vang,29,46,490000.0
6801,2161,Do,30,31,790000.0
6802,3592,Vang,29,9,400000.0
6803,3328,Do,XL,1,660000.0
6804,1006,Xanh,31,39,0.0
6805,2855,Xam,M,24,860000.0
6806,3853,Vang,128GB,23,510000.0
6807,832,Trang,M,40,810000.0
6808,1522,Xam,L,31,810000.0
6809,4731,Xam,30,30,560000.0
6810,1041,Xanh,29,21,210000.0
6811,1761,Do,29,-4,740000.0
6812,3453,Den,XL,40,350000.0
6813,3264,Xam,30,17,450000.0
6814,1961,Trang,32,19,680000.0
6815,3185,Xam,256GB,29,90000.0
6816,1804,Den,128GB,25,850000.0
6817,810,Vang,M,1,0.0
6818,2464,Trang,128GB,26,320000.0
6819,1230,Hong,S,43,310000.0
6820,332,Vang,30,1,540000.0
6821,2147,Hong,256GB,49,420000.0
6822,4832,Bac,31,9,0.0
6823,4242,Xanh,XL,40,410000.0
6824,2744,Hong,M,30,160000.0
6825,3084,Do,S,38,240000.0
6826,54,Den,128GB,25,420000.0
6827,2643,Den,XL,36,470000.0
6828,3365,Trang,XL,33,510000.0
6829,607,Den,31,27,170000.0
6830,2144,Vang,M,26,150000.0
6831,821,Hong,32,45,970000.0
6832,462,Trang,30,42,650000.0
6833,1420,Xam,29,5,30000.0
6834,1462,Do,L,45,70000.0
6835,3739,Xanh,M,0,130000.0
6836,726,Do,32,48,170000.0
6837,4914,Den,29,-5,10000.0
6838,1451,Xanh,128GB,-2,210000.0
6839,2370,Do,256GB,42,420000.0
6840,811,Bac,L,26,430000.0
6841,4831,Trang,29,44,300000.0
6842,387,Xam,29,43,840000.0
6843,3383,Xam,31,36,460000.0
6844,4907,Trang,32,27,460000.0
6845,4142,Xanh,29,48,430000.0
6846,1212,Do,M,6,380000.0
6847,277,Bac,256GB,23,270000.0
6848,615,Bac,XL,20,0.0
6849,3950,Xanh,32,44,280000.0
6850,1316,Xam,M,8,610000.0
6851,2175,Den,256GB,49,440000.0
6852,177,Hong,128GB,29,820000.0
6853,3176,Xanh,29,7,660000.0
6854,1062,Do,128GB,38,840000.0
6855,3458,Xam,S,12,160000.0
6856,3742,Xanh,M,25,950000.0
6857,2612,Den,128GB,49,60000.0
6858,3982,Xanh,32,28,240000.0
6859,978,Bac,32,4,790000.0
6860,4992,Xam,30,41,950000.0
6861,3333,Hong,31,31,550000.0
6862,2970,Hong,L,25,820000.0
6863,2859,Den,S,15,750000.0
6864,4649,Trang,L,3,190000.0
6865,1769,Vang,128GB,21,100000.0
6866,2491,Hong,31,50,320000.0
6867,89,Hong,128GB,38,80000.0
6868,2343,Den,XL,28,910000.0
6869,4091,Do,L,21,300000.0
6870,2284,Den,256GB,47,590000.0
6871,4652,Do,31,20,440000.0
6872,3620,Xam,M,25,80000.0
6873,2283,Trang,29,48,420000.0
6874,1195,Xanh,256GB,46,240000.0
6875,1523,Vang,128GB,20,110000.0
6876,2093,Xam,128GB,1,90000.0
6877,1725,Do,L,19,260000.0
6878,4976,Xanh,30,41,10000.0
6879,4630,Vang,XL,24,440000.0
6880,780,Vang,S,45,1000000.0
6881,3037,Xanh,S,36,20000.0
6882,401,Do,M,33,890000.0
6883,3377,Trang,XL,34,350000.0
6884,3483,Trang,XL,22,800000.0
6885,3,Vang,256GB,1,450000.0
6886,3446,Do,L,46,560000.0
6887,4898,Xam,S,26,240000.0
6888,888,Xanh,31,17,590000.0
6889,4195,Do,29,2,930000.0
6890,4174,Xanh,256GB,4,20000.0
6891,3858,Do,31,47,0.0
6892,2157,Xam,256GB,29,250000.0
6893,630,Den,128GB,48,810000.0
6894,4354,Xam,L,4,700000.0
6895,3942,Xanh,31,33,560000.0
6896,968,Den,256GB,28,30000.0
6897,165,Bac,30,35,390000.0
6898,1447,Xam,31,-2,90000.0
6899,3538,Bac,L,37,640000.0
6900,3854,Bac,31,3,670000.0
6901,1770,Bac,M,49,520000.0
6902,619,Xanh,XL,0,60000.0
6903,4695,Do,XL,17,470000.0
6904,1561,Xam,31,19,640000.0
6905,4146,Den,29,8,590000.0
6906,2040,Vang,L,42,710000.0
6907,564,Hong,S,42,280000.0
6908,629,Den,M,-9,780000.0
6909,3696,Do,31,46,50000.0
6910,1967,Hong,256GB,41,850000.0
6911,4602,Den,29,7,950000.0
6912,4144,Hong,32,34,520000.0
6913,4193,Den,32,-2,700000.0
6914,3566,Hong,L,44,50000.0
6915,447,Bac,32,42,790000.0
6916,3375,Den,128GB,43,250000.0
6917,1626,Do,29,7,690000.0
6918,3292,Vang,30,5,520000.0
6919,2071,Vang,31,21,1000000.0
6920,3961,Hong,S,31,530000.0
6921,1709,Vang,XL,36,0.0
6922,1886,Trang,128GB,17,450000.0
6923,4783,Hong,256GB,21,800000.0
6924,4545,Do,128GB,-9,360000.0
6925,2059,Hong,32,43,230000.0
6926,2101,Hong,30,47,860000.0
6927,613,Do,M,5,60000.0
6928,1619,Xanh,L,46,90000.0
6929,3516,Den,M,18,0.0
6930,1601,Bac,XL,5,250000.0
6931,4451,Trang,S,26,590000.0
6932,1914,Do,L,49,600000.0
6933,1800,Hong,L,40,670000.0
6934,1501,Den,31,15,920000.0
6935,2037,Xanh,M,46,0.0
6936,1139,Bac,XL,3,820000.0
6937,1878,Den,29,32,710000.0
6938,1132,Trang,L,-8,180000.0
6939,269,Vang,M,3,950000.0
6940,4941,Vang,256GB,24,380000.0
6941,4248,Trang,31,41,250000.0
6942,3144,Bac,128GB,14,680000.0
6943,484,Xam,29,50,930000.0
6944,919,Xanh,31,46,360000.0
6945,4791,Bac,32,12,930000.0
6946,659,Do,256GB,7,190000.0
6947,2822,Den,XL,2,40000.0
6948,3417,Xam,30,6,220000.0
6949,3061,Xanh,128GB,28,540000.0
6950,3062,Den,32,44,400000.0
6951,52,Do,128GB,-3,530000.0
6952,1753,Do,32,14,830000.0
6953,4696,Den,32,21,720000.0
6954,3457,Hong,L,20,140000.0
6955,130,Do,30,6,360000.0
6956,4243,Do,M,39,80000.0
6957,3570,Do,M,12,40000.0
6958,4976,Bac,L,41,640000.0
6959,3085,Xam,S,27,670000.0
6960,4318,Xanh,256GB,17,550000.0
6961,337,Trang,29,27,720000.0
6962,1630,Do,30,37,480000.0
6963,1457,Hong,29,8,30000.0
6964,1139,Trang,M,28,860000.0
6965,4571,Vang,31,22,450000.0
6966,2276,Xam,M,15,400000.0
6967,1178,Hong,31,27,700000.0
6968,4888,Xanh,S,8,20000.0
6969,2225,Hong,128GB,26,260000.0
6970,1038,Hong,256GB,48,450000.0
6971,1655,Xam,31,16,390000.0
6972,1446,Hong,29,4,340000.0
6973,4269,Do,29,11,210000.0
6974,338,Do,M,48,140000.0
6975,4162,Xanh,256GB,18,890000.0
6976,2829,Hong,128GB,1,980000.0
6977,4951,Den,31,25,780000.0
6978,1222,Xanh,M,26,580000.0
6979,191,Trang,30,2,50000.0
6980,3453,Vang,S,49,760000.0
6981,2822,Xam,31,24,0.0
6982,824,Xanh,31,49,200000.0
6983,597,Vang,XL,3,810000.0
6984,4609,Xanh,128GB,41,460000.0
6985,4366,Vang,M,39,0.0
6986,3013,Hong,M,11,600000.0
6987,702,Vang,29,19,210000.0
6988,1913,Do,30,5,890000.0
6989,3153,Xam,30,4,360000.0
6990,4591,Xanh,L,34,250000.0
6991,3722,Vang,L,31,0.0
6992,2224,Den,31,29,530000.0
6993,1731,Bac,30,34,330000.0
6994,1681,Bac,32,12,0.0
6995,1753,Do,29,13,720000.0
6996,825,Do,29,48,350000.0
6997,3976,Do,128GB,28,140000.0
6998,732,Vang,XL,-2,220000.0
6999,4911,Do,256GB,39,570000.0
7000,1701,Trang,L,33,930000.0
7001,284,Hong,128GB,36,910000.0
7002,299,Xam,128GB,36,350000.0
7003,1231,Den,30,44,150000.0
7004,1670,Do,L,24,410000.0
7005,1619,Vang,XL,11,440000.0
7006,3636,Vang,31,37,450000.0
7007,4438,Vang,M,21,950000.0
7008,583,Xanh,S,23,0.0
7009,944,Do,256GB,36,0.0
7010,4021,Bac,S,29,320000.0
7011,2730,Bac,XL,2,660000.0
7012,1900,Bac,29,34,0.0
7013,1939,Trang,128GB,23,750000.0
7014,732,Den,128GB,31,860000.0
7015,579,Xam,31,38,0.0
7016,1778,Hong,256GB,44,980000.0
7017,4571,Hong,M,42,860000.0
7018,4045,Vang,31,15,190000.0
7019,2500,Trang,32,19,860000.0
7020,3117,Trang,XL,27,820000.0
7021,4322,Trang,29,9,430000.0
7022,3236,Bac,M,7,480000.0
7023,3076,Trang,30,31,630000.0
7024,1845,Vang,30,21,210000.0
7025,4924,Xam,29,2,690000.0
7026,4010,Den,30,31,800000.0
7027,4532,Hong,S,5,500000.0
7028,4580,Xanh,256GB,18,0.0
7029,813,Hong,29,30,790000.0
7030,1886,Bac,32,-8,50000.0
7031,4901,Bac,M,15,480000.0
7032,4712,Hong,L,20,950000.0
7033,3707,Bac,32,25,270000.0
7034,2301,Xam,30,19,0.0
7035,3047,Trang,M,21,640000.0
7036,1785,Den,30,15,180000.0
7037,3566,Hong,S,35,100000.0
7038,1668,Trang,128GB,3,420000.0
7039,4189,Bac,31,34,40000.0
7040,591,Vang,M,21,320000.0
7041,1580,Den,M,6,990000.0
7042,3915,Den,128GB,20,620000.0
7043,4654,Trang,30,43,500000.0
7044,904,Bac,L,16,940000.0
7045,4696,Xam,XL,37,860000.0
7046,3129,Do,30,30,290000.0
7047,2948,Xam,M,28,600000.0
7048,4838,Bac,128GB,29,410000.0
7049,2313,Hong,256GB,46,110000.0
7050,326,Vang,31,32,650000.0
7051,44,Trang,29,18,860000.0
7052,3914,Den,S,13,890000.0
7053,2541,Bac,L,18,250000.0
7054,2500,Hong,256GB,46,420000.0
7055,2120,Do,L,27,200000.0
7056,2935,Hong,M,16,880000.0
7057,369,Do,256GB,40,500000.0
7058,1260,Vang,256GB,23,190000.0
7059,468,Xam,256GB,44,600000.0
7060,4269,Hong,L,29,990000.0
7061,3917,Hong,M,49,110000.0
7062,138,Trang,S,9,880000.0
7063,699,Do,30,31,0.0
7064,33,Hong,29,11,0.0
7065,557,Vang,31,50,340000.0
7066,972,Xanh,256GB,33,520000.0
7067,3455,Trang,32,42,690000.0
7068,2236,Hong,30,15,830000.0
7069,2327,Bac,S,26,690000.0
7070,3196,Vang,30,34,400000.0
7071,2804,Xam,30,36,720000.0
7072,3840,Xam,M,27,880000.0
7073,1961,Do,M,15,310000.0
7074,3602,Do,31,31,380000.0
7075,2962,Do,30,39,990000.0
7076,3494,Bac,XL,10,0.0
7077,4104,Den,256GB,42,20000.0
7078,2733,Bac,29,47,700000.0
7079,1764,Xam,29,33,780000.0
7080,3796,Trang,XL,31,380000.0
7081,3065,Do,31,16,0.0
7082,4852,Xam,256GB,47,860000.0
7083,427,Bac,M,4,510000.0
7084,96,Hong,128GB,39,870000.0
7085,1686,Hong,XL,28,860000.0
7086,237,Hong,30,41,0.0
7087,2128,Bac,M,48,340000.0
7088,1739,Hong,XL,9,0.0
7089,2095,Den,M,46,950000.0
7090,1864,Hong,256GB,14,230000.0
7091,864,Vang,L,34,240000.0
7092,869,Bac,256GB,50,0.0
7093,3588,Do,XL,17,950000.0
7094,3703,Do,256GB,11,820000.0
7095,2348,Trang,31,39,470000.0
7096,2102,Trang,256GB,34,540000.0
7097,2228,Bac,31,22,960000.0
7098,4707,Den,256GB,31,390000.0
7099,286,Xam,30,35,880000.0
7100,2271,Trang,29,17,830000.0
7101,832,Bac,256GB,46,690000.0
7102,3455,Xam,S,-6,120000.0
7103,4598,Do,128GB,26,240000.0
7104,4337,Hong,XL,37,880000.0
7105,4459,Xam,29,30,860000.0
7106,3671,Xam,128GB,19,950000.0
7107,1911,Hong,S,2,610000.0
7108,3752,Hong,S,21,0.0
7109,2884,Do,30,28,680000.0
7110,897,Xam,29,8,220000.0
7111,2649,Trang,31,7,700000.0
7112,497,Den,29,25,880000.0
7113,4627,Den,M,45,190000.0
7114,2080,Trang,30,37,450000.0
7115,564,Xanh,31,23,540000.0
7116,3940,Vang,128GB,44,580000.0
7117,4523,Do,31,43,120000.0
7118,4302,Den,M,25,750000.0
7119,592,Do,31,38,0.0
7120,2857,Xam,128GB,24,440000.0
7121,2299,Hong,XL,14,120000.0
7122,150,Do,32,1,420000.0
7123,587,Bac,L,19,230000.0
7124,1765,Vang,31,23,840000.0
7125,1598,Bac,S,34,330000.0
7126,1185,Den,256GB,9,810000.0
7127,1162,Vang,256GB,45,430000.0
7128,2654,Xam,29,25,420000.0
7129,3738,Do,M,2,350000.0
7130,2838,Vang,M,5,700000.0
7131,2010,Bac,29,3,0.0
7132,4532,Hong,S,14,800000.0
7133,3202,Xam,S,12,820000.0
7134,4076,Bac,XL,39,460000.0
7135,111,Bac,L,49,760000.0
7136,1210,Vang,32,50,600000.0
7137,618,Bac,128GB,22,460000.0
7138,1074,Xanh,32,41,940000.0
7139,1910,Xanh,L,15,430000.0
7140,3270,Bac,128GB,10,560000.0
7141,216,Vang,31,40,280000.0
7142,3287,Trang,M,23,500000.0
7143,3223,Vang,128GB,16,40000.0
7144,1264,Bac,32,47,450000.0
7145,3678,Den,256GB,14,210000.0
7146,3031,Bac,31,13,430000.0
7147,4394,Trang,29,11,530000.0
7148,4272,Vang,128GB,28,980000.0
7149,2773,Den,30,14,50000.0
7150,1810,Den,29,20,660000.0
7151,3666,Trang,29,44,690000.0
7152,4571,Do,32,45,90000.0
7153,1703,Xanh,L,15,50000.0
7154,1360,Bac,128GB,47,60000.0
7155,143,Bac,S,3,150000.0
7156,4689,Xam,M,2,190000.0
7157,868,Trang,29,5,990000.0
